run_dir,Platform,Device,Algorithm,Threads,Backend,Banks,Channels,arm_freq,gpu_freq,dmc_freq_max,policy4_freq_min,cpu_freq,policy6_freq,core_freq_min,over_voltage_min,cpu_freq_max,governor,policy0_freq_min,policy0_freq,policy0_freq_max,Device,v3d_freq_min,policy6_freq_max,dmc_freq_min,Config_Name,v3d_freq,policy4_freq,Config_ID,cpu_freq_min,TestName,arm_freq_min,cpu_governor,policy4_freq_max,core_freq,over_voltage,dmc_freq,Governor,dmc_governor,gpu_freq_max,policy6_freq_min,cores_online,gpu_freq_min,emc_max_freq,gpu_governor,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1930.114255,38602.314922,,,3.435,3.7488372093023252
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1932.197258,38643.974606,,,3.4183333333333334,3.795348837209302
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min600\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1930.393016,38607.887903,,,3.8066666666666666,3.7534883720930234
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1815.532403,36310.674257,,,3.7983333333333333,3.827027027027027
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1817.40415,36348.11096,,,3.895,3.8186046511627905
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1816.071007,36321.449645,,,3.39,3.8513513513513513
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1820.735161,36414.729959,,,3.341666666666667,3.783720930232558
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1819.409138,36388.210182,,,3.8483333333333336,3.816279069767442
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min650\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1821.027188,36420.570163,,,3.8449999999999998,3.794594594594595
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1715.29507,34305.930276,,,3.445,3.8837837837837834
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1715.955703,34319.140183,,,3.881666666666667,3.87027027027027
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1718.815051,34376.328627,,,3.9016666666666664,3.864864864864865
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1712.866202,34257.353239,,,3.878333333333333,3.8675675675675674
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1718.387707,34367.781461,,,3.475,3.87027027027027
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min700\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1718.663767,34373.305979,,,3.4266666666666667,3.913513513513514
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1637.899327,32758.01411,,,3.478333333333333,3.902702702702703
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1635.170129,32703.431591,,,3.5633333333333335,3.9918918918918918
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1629.891864,32597.866129,,,3.945,3.935135135135135
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1636.924681,32738.521925,,,3.9616666666666664,3.989189189189189
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1631.067291,32621.372295,,,3.9066666666666667,3.8783783783783785
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min750\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1627.845684,32556.941203,,,3.881666666666667,3.881081081081081
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1560.652895,31213.087703,,,3.9466666666666668,3.994594594594595
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1563.823781,31276.504352,,,3.996666666666667,4.083783783783784
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1556.740588,31134.837963,,,3.506666666666667,3.97741935483871
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1559.16961,31183.421203,,,3.518333333333333,4.0
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1557.984874,31159.726074,,,3.5016666666666665,3.9935483870967743
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min800\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1559.574706,31191.522203,,,3.5016666666666665,4.018918918918919
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1499.675416,29993.536741,,,4.035,4.180645161290323
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1494.961701,29899.262223,,,4.011666666666667,4.087096774193548
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1492.055581,29841.141594,,,3.525,4.077419354838709
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1498.781255,29975.653594,,,3.5416666666666665,4.109677419354838
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1505.441549,30108.857408,,,3.545,4.070967741935483
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min850\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1498.036687,29960.762056,,,3.9716666666666667,4.1
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1433.753864,28675.102742,,,3.595,4.209677419354839
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1438.345987,28766.946983,,,3.5833333333333335,4.17741935483871
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1438.333634,28766.700817,,,3.565,4.161290322580645
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1439.39412,28787.907446,,,3.5883333333333334,4.132258064516129
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1443.913097,28878.290113,,,3.595,4.15483870967742
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min900\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1437.06816,28741.392057,,,3.566666666666667,4.183870967741935
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run1,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1374.353293,27487.091891,,,3.625,4.306451612903226
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run2,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1390.386594,27807.758039,,,3.6516666666666664,4.351612903225806
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run3,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1384.428791,27688.603928,,,3.753333333333333,4.409677419354839
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run4,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1379.736395,27594.756094,,,3.6533333333333338,4.296774193548386
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run5,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1367.984732,27359.723336,,,3.6383333333333336,4.338709677419355
bench_logs\overlap_add_one-shot_tests\2026-03-12\clvk_v3d_freq_powersave\GPU_test_1_arm_freq_min1200_core_freq_min500_v3d_freq_min960\run6,clvk,RaspberryPiComputeModule5,,,clola,,1,0,0,0,0,0,0,500,0,0,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clvk_arm_freq_powersave,1200,0,0,0,0,0,powersave,0,0,0,0,0,0,0,1380.926575,27618.559372,,,3.668333333333334,4.338709677419355
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1700\run1,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,677.668988,13553.409399,,,4.14,5.138461538461538
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1700\run2,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,678.036454,13560.75627,,,4.051666666666667,5.092307692307691
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1700\run3,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,677.468958,13549.398177,,,4.116666666666666,5.1461538461538465
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1700\run4,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,677.311031,13546.243214,,,4.21,5.161538461538461
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1700\run5,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,677.502553,13550.073121,,,4.238333333333333,5.253846153846154
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1700\run6,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,676.511151,13530.23827,,,4.075,5.107692307692307
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1800\run1,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,641.980193,12839.652733,,,4.136666666666667,5.184615384615385
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1800\run2,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,641.234241,12824.706159,,,4.213333333333334,5.246153846153846
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1800\run3,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,640.507609,12810.168882,,,4.126666666666667,5.200000000000001
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1800\run4,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,640.78271,12815.683066,,,4.128333333333333,5.130769230769231
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1800\run5,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,642.737841,12854.798808,,,4.176666666666667,5.200000000000001
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1800\run6,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,638.817321,12776.386381,,,4.1466666666666665,5.253846153846154
bench_logs\overlap_add_one-shot_tests\2026-03-12\FFTW_arm_freq_performance\CPU_test_1_arm_freq1900\run1,fftw,RaspberryPiComputeModule5,,,fftwola,,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,FFTW_arm_freq_performance,0,0,0,0,0,0,performance,0,0,0,0,0,0,0,607.254241,12145.104715,,,4.171666666666667,5.299999999999999
