run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy0_freq_min,v3d_freq,gpu_freq,dmc_freq,Device,v3d_freq_min,dmc_governor,gpu_governor,policy0_freq,policy4_freq,policy0_freq_max,policy6_freq,dmc_freq_min,TestName,Governor,gpu_freq_max,cores_online,arm_freq_min,cpu_governor,cpu_freq,cpu_freq_max,core_freq,dmc_freq_max,cpu_freq_min,arm_freq,over_voltage_min,Config_ID,governor,policy6_freq_max,policy6_freq_min,policy4_freq_min,policy4_freq_max,Config_Name,over_voltage,core_freq_min,emc_max_freq,gpu_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.123491,27833.987576,,,3.4650000000000003,4.112
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.206068,28157.270187,,,3.4916666666666667,4.08
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.060555,27588.134298,,,3.4616666666666664,4.072
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.036295,27493.384391,,,3.475,4.096
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.045648,27530.139335,,,3.49,4.1
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.018555,27423.94078,,,3.4683333333333333,4.108
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.031267,27473.797909,,,3.4566666666666666,4.108
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.038882,27503.625724,,,3.441666666666667,4.104
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min750\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,750,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,7.156264,27962.33765,,,3.4616666666666664,4.096
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.919615,27037.244095,,,3.518333333333333,4.22
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.866422,26829.981206,,,3.5483333333333333,4.2
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.818319,26641.787188,,,3.5300000000000002,4.168
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.774235,26469.290984,,,3.51,4.263999999999999
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.778445,26485.896947,,,3.5,4.2
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.769453,26450.401799,,,3.52,4.224
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.772271,26461.770243,,,3.521666666666667,4.216
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.88103,26886.638299,,,3.54,4.192
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min800\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,800,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.781857,26499.029206,,,3.5316666666666667,4.2
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.76443,26431.504595,,,3.586666666666667,4.308
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.530962,25518.726559,,,3.5683333333333334,4.303999999999999
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.687234,26129.826689,,,3.5566666666666666,4.295999999999999
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.535577,25537.079837,,,3.565,4.268
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.687873,26132.163207,,,3.5233333333333334,4.3
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.522531,25485.68193,,,3.5516666666666667,4.276
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.556492,25618.799929,,,3.5566666666666666,4.268
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.541397,25559.930281,,,3.5516666666666667,4.276
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min850\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,850,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.517573,25466.436373,,,3.5516666666666667,4.284
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.509156,25434.113966,,,3.61,4.404
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.42852,25118.759745,,,3.621666666666667,4.408
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.283891,24553.744078,,,3.605,4.4
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.317855,24686.646467,,,3.5983333333333336,4.348
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.316528,24681.032912,,,3.6016666666666666,4.343999999999999
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.307281,24645.209892,,,3.6016666666666666,4.396
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.400801,25011.150133,,,3.5966666666666667,4.4
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.29773,24607.584523,,,3.595,4.42
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min900\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,900,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.32598,24718.475652,,,3.5983333333333336,4.372000000000001
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.295916,24600.597096,,,3.631666666666667,4.5
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.262039,24468.442004,,,3.668333333333334,4.5
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.159314,24067.251671,,,3.658333333333333,4.512
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.119888,23913.235356,,,3.665,4.510526315789474
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.25049,24423.194319,,,3.6566666666666667,4.504
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.137811,23983.243931,,,3.6733333333333333,4.496
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.116351,23899.108245,,,3.6783333333333337,4.515789473684211
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.111874,23881.591912,,,3.6783333333333337,4.526315789473684
bench_logs\upols_stream_tests\2026-05-15\clfft_upols_vs_v3d_freq_16_banks\arm_freq_min1500_core_freq_min500_v3d_freq_min960\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,960,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_16_banks,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6.158023,24062.144448,,,3.6383333333333336,4.488
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,9.816046,38359.258477,,,4.015,5.248648648648649
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,8.967835,35043.27159,,,4.0633333333333335,5.354838709677419
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,9.053303,35377.589534,,,4.041666666666667,5.241935483870968
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,8.852713,34592.222554,,,4.046666666666666,5.280645161290322
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,8.916944,34845.193238,,,4.058333333333334,5.283870967741935
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,8.868748,34656.624942,,,4.041666666666667,5.27741935483871
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,9.844626,38470.371458,,,4.071666666666666,5.283783783783784
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,8.848769,34578.620553,,,4.056666666666667,5.283870967741935
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1600\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,9.008048,35201.601924,,,4.121666666666666,5.280645161290322
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1700\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,9.701024,37910.81757,,,4.051666666666667,5.335135135135135
bench_logs\upols_stream_tests\2026-05-15\ffrw_upols_vs_arm_freq_performance_16_banks\arm_freq1700\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,16,16,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_16_banks,performance,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,8.766331,34256.223331,,,4.091666666666667,5.329032258064516
