run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,Device,governor,cpu_freq,policy4_freq_max,v3d_freq,cpu_freq_max,over_voltage,core_freq,gpu_freq_min,dmc_freq_min,cpu_governor,over_voltage_min,dmc_governor,policy0_freq_max,core_freq_min,TestName,gpu_freq,policy0_freq,Config_ID,gpu_governor,Governor,Config_Name,policy4_freq,policy0_freq_min,cores_online,policy6_freq_min,emc_max_freq,policy6_freq,dmc_freq,policy4_freq_min,policy6_freq_max,v3d_freq_min,dmc_freq_max,gpu_freq_max,cpu_freq_min,arm_freq_min,arm_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3.995425,15616.815047,,,4.131666666666666,5.438461538461539
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,4.133829,16156.303768,,,4.141666666666667,5.476923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,4.105671,16046.430676,,,4.175,5.446153846153846
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3.920276,15324.879806,,,4.1033333333333335,5.438461538461539
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3.89869,15239.128732,,,4.128333333333333,5.369230769230769
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3.958127,15471.130472,,,4.098333333333333,5.415384615384616
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,4.124159,16118.498231,,,4.081666666666667,5.3307692307692305
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1800\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,4.037765,15780.749935,,,4.131666666666666,5.3538461538461535
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.893987,15219.347454,,,4.218333333333333,5.515384615384615
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,4.049445,15828.350731,,,4.171666666666666,5.423076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.983994,15572.136194,,,4.15,5.523076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.95791,15470.804491,,,4.198333333333333,5.423076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.894311,15220.97062,,,4.1433333333333335,5.507692307692308
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.969303,15514.088583,,,4.114999999999999,5.430769230769231
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.997276,15623.198861,,,4.091666666666667,5.453846153846154
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.997839,15624.630824,,,4.098333333333333,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq1900\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,3.904113,15262.164028,,,4.1033333333333335,5.461538461538462
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.988513,15590.07425,,,4.151666666666666,5.523076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.922729,15332.116713,,,4.166666666666667,5.407692307692309
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.903452,15256.872787,,,4.215,5.515384615384615
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.775288,14754.564084,,,4.2,5.5307692307692315
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.870209,15126.742898,,,4.163333333333333,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.884709,15184.530436,,,4.131666666666667,5.584615384615384
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.982706,15566.037213,,,4.203333333333333,5.538461538461538
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,3.895647,15226.773213,,,4.158333333333333,5.492307692307692
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2100\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,4.023499,15726.399602,,,4.193333333333333,5.423076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.87468,15143.918065,,,4.1066666666666665,5.538461538461538
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.9045,15260.282324,,,4.091666666666667,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.935578,15384.050509,,,4.123333333333333,5.484615384615385
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.852354,15057.336343,,,4.111666666666666,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.807328,14882.541121,,,4.1066666666666665,5.569230769230769
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.837992,15001.291306,,,4.135,5.5307692307692315
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.875368,15146.642732,,,4.12,5.523076923076923
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.865155,15107.476066,,,4.116666666666666,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2200\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,3.828509,14966.113269,,,4.13,5.515384615384615
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.734125,14595.773861,,,4.193333333333333,5.553846153846154
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.901405,15248.011528,,,4.22,5.576923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.856442,15073.082528,,,4.194999999999999,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.859996,15087.148176,,,4.138333333333333,5.638461538461538
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.92323,15334.696176,,,4.156666666666667,5.546153846153846
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.845927,15035.015676,,,4.133333333333334,5.515384615384615
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.879876,15166.108713,,,4.185,5.576923076923077
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.77476,14754.016343,,,4.11,5.553846153846154
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2300\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,3.804651,14870.914399,,,4.131666666666667,5.546153846153846
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.70613,14487.268455,,,4.095,5.653846153846154
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.872818,15139.774584,,,4.154999999999999,5.5
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.84314,15021.243361,,,4.181666666666667,5.707692307692308
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.876566,15151.956843,,,4.15,5.592307692307691
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.81998,14932.344065,,,4.196666666666667,5.746153846153846
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.897024,15230.905547,,,4.145,5.676923076923076
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.75132,14664.453806,,,4.135,5.6
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.802045,14862.779972,,,4.158333333333333,5.538461538461538
bench_logs\upols_stream_tests\2026-05-17\ffrw_upols_vs_arm_freq_performance_8_banks\arm_freq2400\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffrw_upols_vs_arm_freq_performance_8_banks,0,0,0,0,performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3.851749,15057.93938,,,4.191666666666666,5.546153846153846
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,500,fftw_upols_vs_arm_freq_powersave_1_bank,0,0,0,0,powersave,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1500,0,0.468965,1832.783166,,,3.6816666666666666,4.2
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,500,fftw_upols_vs_arm_freq_powersave_1_bank,0,0,0,0,powersave,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1500,0,0.468696,1831.723961,,,3.4683333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,500,fftw_upols_vs_arm_freq_powersave_1_bank,0,0,0,0,powersave,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1500,0,0.468881,1832.554443,,,3.4633333333333334,4.2
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,500,fftw_upols_vs_arm_freq_powersave_1_bank,0,0,0,0,powersave,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1500,0,0.468869,1832.39837,,,3.441666666666667,4.2
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,500,fftw_upols_vs_arm_freq_powersave_1_bank,0,0,0,0,powersave,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1500,0,0.468776,1832.06435,,,3.4766666666666666,4.2
bench_logs\upols_stream_tests\2026-05-17\fftw_upols_vs_arm_freq_powersave_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,1,16,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,0,0,500,fftw_upols_vs_arm_freq_powersave_1_bank,0,0,0,0,powersave,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1500,0,0.469282,1834.044962,,,3.44,4.2
