run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,over_voltage,cpu_freq_min,gpu_freq_min,arm_freq,dmc_freq_max,gpu_governor,TestName,emc_max_freq,gpu_freq_max,policy6_freq_min,policy6_freq_max,policy0_freq_max,Device,policy4_freq_min,v3d_freq,Config_ID,dmc_freq_min,Governor,cpu_governor,governor,over_voltage_min,cores_online,cpu_freq_max,core_freq_min,core_freq,v3d_freq_min,policy6_freq,gpu_freq,cpu_freq,arm_freq_min,policy0_freq,Config_Name,dmc_governor,policy4_freq_max,policy4_freq,dmc_freq,policy0_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2400\run1,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2400,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.237885,4726.533798,,,3.646666666666667,4.705263157894737
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2400\run2,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2400,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.318895,4742.392895,,,3.3,4.6157894736842096
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2400\run3,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2400,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.204558,4720.06209,,,3.2733333333333334,4.673684210526315
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2400\run4,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2400,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.299142,4738.505279,,,3.2066666666666666,4.721052631578948
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2400\run5,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2400,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.062155,4692.2889,,,3.14,4.768421052631578
bench_logs\upols_stream_tests\2026-06-15\fftw_ola_vs_arm_freq_performance_16_banks\arm_freq2400\run6,,RaspberryPiComputeModule5,,,,,fftw-ola,,16,16,0,0,0,2400,0,0,fftw_ola_vs_arm_freq_performance_16_banks,0,0,0,0,0,RaspberryPiComputeModule5,0,0,0,0,performance,0,0,0,0,0,910,910,0,0,0,0,0,0,0,0,0,0,0,0,24.157666,4710.898697,,,3.2866666666666666,4.6684210526315795
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,918000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,29.96299,5843.250901,,,8.446666666666667,10.223076923076924
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,918000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,29.986509,5847.819531,,,8.446666666666667,10.238461538461538
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,918000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,29.835604,5818.394965,,,8.453333333333333,10.253846153846155
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,918000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,30.020053,5854.367723,,,8.566666666666666,10.207692307692307
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,918000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,30.039838,5858.218453,,,8.440000000000001,10.253846153846155
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID10\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,918000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,918000000,0,0,0,JetsonOrinNanoSuper,0,0,10,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,918MHz_GPU,0,0,0,0,0,29.931015,5836.992843,,,8.433333333333334,10.246153846153845
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,29.722366,5796.346421,,,8.733333333333333,10.599999999999998
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,29.640617,5780.397803,,,8.713333333333333,10.592307692307692
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,29.719595,5795.784949,,,8.719999999999999,10.599999999999998
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,29.784497,5808.427403,,,8.719999999999999,10.623076923076923
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,29.680333,5788.128171,,,8.726666666666667,10.599999999999998
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID11\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,1020000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,1020000000,0,0,0,JetsonOrinNanoSuper,0,0,11,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,1020MHz_GPU,0,0,0,0,0,29.774387,5806.492107,,,8.713333333333333,10.63076923076923
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID4\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,306000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,34.24471,6678.198251,,,7.680000000000001,9.352631578947369
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID4\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,306000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,34.322067,6693.285632,,,7.673333333333333,9.347368421052632
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID4\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,306000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,34.259725,6681.132768,,,7.786666666666666,9.352631578947369
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID4\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,306000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,34.203552,6670.133664,,,7.62,9.368421052631579
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID4\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,306000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,34.265229,6682.169675,,,7.653333333333333,9.357894736842105
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID4\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,306000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,306000000,0,0,0,JetsonOrinNanoSuper,0,0,4,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,306MHz_GPU,0,0,0,0,0,34.260893,6681.330891,,,7.706666666666667,9.336842105263159
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID5\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,408000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,32.596583,6356.801696,,,7.8133333333333335,9.5
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID5\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,408000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,32.491321,6336.260981,,,7.846666666666667,9.489473684210527
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID5\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,408000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,32.530494,6343.892064,,,7.8,9.531578947368422
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID5\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,408000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,32.584758,6354.47616,,,7.8,9.488888888888889
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID5\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,408000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,32.56978,6351.540843,,,7.8,9.5
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID5\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,408000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,408000000,0,0,0,JetsonOrinNanoSuper,0,0,5,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,408MHz_GPU,0,0,0,0,0,32.592498,6355.990208,,,7.806666666666667,9.5
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID6\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,510000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,31.519254,6146.710955,,,7.953333333333333,9.631578947368421
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID6\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,510000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,31.602062,6162.833707,,,7.920000000000001,9.626315789473683
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID6\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,510000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,31.563075,6155.253045,,,7.926666666666667,9.642105263157895
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID6\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,510000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,31.580445,6158.649739,,,7.94,9.61578947368421
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID6\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,510000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,31.662882,6174.746581,,,7.926666666666667,9.61578947368421
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID6\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,510000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,510000000,0,0,0,JetsonOrinNanoSuper,0,0,6,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,510MHz_GPU,0,0,0,0,0,31.547755,6152.263712,,,7.926666666666667,9.647368421052631
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID7\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,612000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,30.917701,6029.395712,,,8.033333333333333,9.715789473684211
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID7\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,612000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,30.954393,6036.577781,,,8.02,9.710526315789474
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID7\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,612000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,30.905867,6027.108139,,,8.026666666666667,9.7
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID7\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,612000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,31.002197,6045.906293,,,8.059999999999999,9.705263157894736
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID7\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,612000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,31.020085,6049.404853,,,8.026666666666667,9.705263157894736
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID7\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,612000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,612000000,0,0,0,JetsonOrinNanoSuper,0,0,7,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,612MHz_GPU,0,0,0,0,0,31.01231,6047.879712,,,8.026666666666667,9.705263157894736
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID8\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,714000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,30.48435,5944.916416,,,8.139999999999999,9.842105263157896
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID8\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,714000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,30.5248,5952.798379,,,8.12,9.863157894736842
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID8\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,714000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,30.515415,5950.947904,,,8.113333333333333,9.842105263157896
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID8\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,714000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,30.540194,5955.812427,,,8.113333333333333,9.852631578947369
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID8\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,714000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,30.492438,5946.467787,,,8.126666666666667,9.842105263157896
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID8\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,714000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,714000000,0,0,0,JetsonOrinNanoSuper,0,0,8,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,714MHz_GPU,0,0,0,0,0,30.490166,5946.036288,,,8.233333333333333,9.831578947368422
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID9\run1,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,816000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,30.336537,5916.105643,,,8.253333333333334,9.905263157894737
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID9\run2,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,816000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,30.349056,5918.534645,,,8.2,9.905263157894737
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID9\run3,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,816000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,30.253651,5899.922549,,,8.213333333333333,9.936842105263159
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID9\run4,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,816000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,30.256929,5900.571147,,,8.206666666666667,9.926315789473684
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID9\run5,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,816000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,30.233367,5895.996085,,,8.226666666666667,9.91578947368421
bench_logs\upols_stream_tests\2026-06-15\nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk\ID9\run6,,JetsonOrinNanoSuper,,,,,clfft-ola,,16,16,0,1497600,816000000,0,0,0,nano_clfft_ola_vs_GPU_freq_performance_16_banks_clvk,2133000000,816000000,0,0,0,JetsonOrinNanoSuper,0,0,9,0,performance,0,0,0,6,1497600,0,0,0,0,0,0,0,0,816MHz_GPU,0,0,0,0,0,30.212171,5891.83616,,,8.206666666666667,9.942105263157895
