run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy6_freq,core_freq_min,Config_ID,Config_Name,policy0_freq_max,Governor,gpu_freq,v3d_freq_min,policy6_freq_min,policy0_freq_min,over_voltage,cpu_freq_max,cpu_freq,Device,over_voltage_min,dmc_freq_min,policy4_freq_min,policy0_freq,dmc_freq,gpu_governor,TestName,dmc_freq_max,gpu_freq_max,policy4_freq_max,cpu_governor,arm_freq_min,policy4_freq,policy6_freq_max,cores_online,v3d_freq,governor,arm_freq,emc_max_freq,dmc_governor,gpu_freq_min,cpu_freq_min,core_freq,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,106389.428009,656.167891,706.742371,1.7466666666666666,4.225806451612903
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,107737.857552,1056.758542,1107.085642,1.7466666666666666,3.6069767441860465
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,108672.094177,1065.542118,1116.083685,1.74,3.6
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,108466.04626,1064.961465,1115.977305,1.7466666666666666,3.6023255813953488
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,108063.685968,1060.80477,1111.344413,1.7466666666666666,3.604651162790698
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run4,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,104243.07955,841.975376,892.55532,1.7533333333333334,3.8297297297297295
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run2,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,105019.554842,849.208642,899.56058,1.74,3.824324324324324
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run1,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,105047.857009,850.274445,900.85802,1.7533333333333334,3.827027027027027
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/BFS-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run3,OpenCL,OrangePi5Ultra,BFS,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,BFS-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,105782.407551,848.324997,899.230646,1.74,3.823684210526315
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74756.516369,1156.68568,1181.44427,1.7666666666666666,4.950000000000001
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74664.638453,1155.15991,1179.744551,1.76,4.938461538461539
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74758.418327,1156.239421,1181.044902,1.7533333333333334,4.950000000000001
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75117.260786,1162.524463,1187.386624,1.7533333333333334,4.953846153846154
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78833.484371,2009.379674,2033.897598,1.7466666666666666,3.8343749999999996
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78813.037954,2009.289909,2034.09627,1.76,3.8406249999999997
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78760.357996,2007.303124,2032.015181,1.7733333333333334,3.8499999999999996
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78805.258038,2008.980582,2033.621626,1.74,3.8343749999999996
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76419.290245,1092.982891,1117.722022,1.7733333333333334,5.230769230769231
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74638.070244,1117.086456,1142.457061,1.76,5.188461538461539
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75521.921744,1096.143791,1120.756902,1.7666666666666666,5.242307692307692
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75457.849286,1095.661912,1120.377206,1.7666666666666666,5.248148148148148
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74992.109536,1336.257579,1360.989512,1.7533333333333334,4.561538461538461
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73700.230368,1336.75345,1361.415356,1.76,4.5576923076923075
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73612.21966,1335.34859,1360.05132,1.7466666666666666,4.568
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq600000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,600000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73719.253743,1337.732631,1362.508118,1.7666666666666666,4.561538461538461
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,72610.461035,1052.592145,1077.241524,1.7666666666666666,5.495
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73533.060451,1050.486914,1075.130708,1.78,5.503846153846154
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73609.444452,1051.079803,1075.652066,1.7733333333333334,5.484615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq1000000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,1000000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73447.604452,1048.758289,1073.342632,1.76,5.485
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,73713.662493,1242.261034,1266.969849,1.7666666666666666,4.719230769230769
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74819.845952,1239.002844,1263.715205,1.7533333333333334,4.734615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76211.085453,1241.54941,1266.261486,1.7533333333333334,4.730769230769231
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq700000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,700000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74871.167328,1239.812756,1263.831769,1.76,4.734615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75930.577953,1705.31356,1729.825286,1.7533333333333334,4.06875
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77732.505996,1707.660501,1732.396493,1.76,4.0718749999999995
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75979.076578,1706.373348,1731.061112,1.7533333333333334,4.0874999999999995
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq400000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,400000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76032.495911,1708.102191,1732.856494,1.7466666666666666,4.065625
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run4,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76586.891828,1476.307987,1501.113715,1.7466666666666666,4.36923076923077
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run2,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,74948.253952,1474.486369,1499.208813,1.76,4.36923076923077
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run1,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75010.84912,1474.948858,1498.845883,1.7466666666666666,4.357692307692307
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/KMeans-OpenCL-OPI/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq500000000/run3,OpenCL,OrangePi5Ultra,KMeans,,,,,,,,2256000,0,0,0,0,performance,500000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,KMeans-OpenCL-OPI,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,76536.080286,1476.076713,1500.708935,1.7533333333333334,4.361538461538462
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75058.650369,0.066073,18446744073709.527,1.74,4.234615384615385
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77412.781578,0.067222,18446744073708.594,1.7466666666666666,4.107692307692307
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,75760.036953,0.065862,18446744073708.52,1.7533333333333334,4.1269230769230765
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq800000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,800000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,77604.993703,0.067633,18446744073709.32,1.74,4.176923076923076
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80990.030955,0.15377,0.375676,1.74,3.2806451612903227
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,81994.899039,0.153931,0.39748,1.7533333333333334,3.259375
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run1,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,80683.916872,0.153713,0.428504,1.7666666666666666,3.2838709677419353
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq300000000/run3,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,300000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,81579.214247,0.155334,0.370374,1.7466666666666666,3.2709677419354835
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run4,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,78581.007787,0.060476,0.78015,1.7466666666666666,4.4
bench_logs/edge-suite/Orange_Pi_5/2026-06-25/FFT-clvk-OPI-32k/policy0_freq1800000_policy4_freq2256000_policy6_freq2256000_gpu_freq900000000/run2,OpenCL,OrangePi5Ultra,FFT,,,,,,,,2256000,0,0,0,0,performance,900000000,0,0,0,0,0,0,OrangePi5Ultra,0,0,0,1800000,0,performance,FFT-clvk-OPI-32k,0,0,0,performance,0,2256000,0,0,0,0,0,0,dmc_ondemand,0,0,0,,79434.626579,0.060344,18446744073709.56,1.7466666666666666,4.3730769230769235
