run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,governor,dmc_governor,arm_freq,core_freq_min,gpu_governor,Device,policy0_freq,policy4_freq_max,over_voltage_min,over_voltage,gpu_freq_max,cpu_freq_min,cpu_freq,policy6_freq_min,dmc_freq_min,dmc_freq,policy4_freq,v3d_freq,gpu_freq,policy6_freq,policy4_freq_min,gpu_freq_min,cpu_governor,emc_max_freq,Config_ID,TestName,cpu_freq_max,dmc_freq_max,cores_online,policy0_freq_max,core_freq,arm_freq_min,policy0_freq_min,v3d_freq_min,Governor,policy6_freq_max,Config_Name,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\HPEC\FFT-OpenCL-PI-32k\v3d_freq960\run5,OpenCL,RaspberryPiComputeModule5,FFT,,,,,,,,0,0,2400,960,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,FFT-OpenCL-PI-32k,0,0,0,0,960,2400,0,0,performance,0,0,,75696.116343,1.025426,5394245332122.2295,3.2666666666666666,4.227027027027027
bench_logs\HPEC\FFT-OpenCL-PI-32k\v3d_freq960\run6,OpenCL,RaspberryPiComputeModule5,FFT,,,,,,,,0,0,2400,960,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,FFT-OpenCL-PI-32k,0,0,0,0,960,2400,0,0,performance,0,0,,74665.704475,1.028773,18446744073707.723,3.2,4.186486486486487
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1500\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,113909.57458,0.399797,0.400019,2.8733333333333335,3.7151898734177213
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1500\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,113613.97571,0.400351,0.400591,2.9066666666666667,3.7088607594936707
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1500\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,112713.126229,0.400499,0.400708,2.86,3.679746835443038
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1500\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,113623.834544,0.400192,0.400441,2.8333333333333335,3.6531645569620257
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1500\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,113610.532803,0.400291,0.400518,2.853333333333333,3.7126582278481015
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1500\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,114029.086358,0.402004,0.402216,2.9,3.69493670886076
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1600\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,109130.913046,0.376153,0.376383,4.1866666666666665,4.161643835616439
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1600\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,108683.889046,0.375561,0.375802,3.3,4.109589041095891
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1600\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,109662.479972,0.37533,0.375529,3.353333333333333,4.146575342465753
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1600\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,108678.563991,0.37562,0.375849,3.2933333333333334,4.16986301369863
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1600\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,108539.519879,0.375363,0.375576,3.313333333333333,4.17945205479452
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1600\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,108752.887342,0.375509,0.375691,3.32,4.154794520547945
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1700\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,103774.381457,0.354041,0.354252,3.306666666666666,4.18955223880597
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1700\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,104346.778826,0.354489,0.354699,3.306666666666666,4.240298507462687
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1700\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,105242.750141,0.353036,0.35325,3.313333333333333,4.214925373134328
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1700\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,105252.938715,0.353276,0.35349,3.313333333333333,4.219402985074627
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1700\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,106587.654048,0.354649,0.354874,3.253333333333333,4.228358208955224
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1700\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,105284.755437,0.353253,0.353487,3.32,4.2298507462686565
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1800\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,100699.357903,0.333562,0.333739,3.3266666666666667,4.326865671641791
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1800\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,100128.566088,0.333195,0.33338,3.3466666666666662,4.31044776119403
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1800\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,100373.332217,0.333614,0.333819,3.306666666666666,4.277611940298507
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1800\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,100245.317181,0.333873,0.334083,3.313333333333333,4.298507462686567
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1800\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,100248.481626,0.333825,0.334015,3.3266666666666667,4.311940298507462
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1800\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,100152.590107,0.333358,0.333568,3.306666666666666,4.264179104477612
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1900\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,98186.549905,0.316295,0.316478,3.32,4.3508196721311485
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1900\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,97722.761923,0.315782,0.315958,3.3466666666666662,4.363934426229508
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1900\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,98740.599942,0.315791,0.31597,3.3466666666666662,4.340983606557377
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1900\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,98801.407719,0.316207,0.316398,3.32,4.339344262295082
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1900\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,97825.262979,0.316395,0.316596,3.3,4.344262295081967
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq1900\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,96712.103516,0.315924,0.316113,3.3333333333333335,4.355737704918033
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2000\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,93982.4995,0.300212,0.300387,3.3266666666666667,4.444262295081968
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2000\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,93973.854296,0.299939,0.300111,3.3466666666666662,4.443636363636363
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2000\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,94930.416073,0.300038,0.300216,3.3399999999999994,4.442622950819672
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2000\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,93666.043815,0.300209,0.300388,3.3266666666666667,4.457377049180328
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2000\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,95952.590294,0.301698,0.301887,3.3266666666666667,4.436065573770493
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2000\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2000,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,96372.24459,0.304146,0.304295,3.3399999999999994,4.477049180327869
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2100\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,92142.493445,0.285933,0.286095,3.3266666666666667,4.505454545454546
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2100\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,91784.840019,0.286248,0.286408,3.3666666666666667,4.487272727272727
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2100\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,92610.685241,0.285724,0.285875,3.353333333333333,4.48
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2100\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,92117.319574,0.28623,0.286403,3.413333333333333,4.501818181818182
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2100\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,92584.858982,0.286032,0.286183,3.353333333333333,4.48
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2100\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2100,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,91760.332241,0.285945,0.286104,3.313333333333333,4.510909090909091
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2200\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,89460.145113,0.27273,0.272911,3.353333333333333,4.52
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2200\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,64221.392239,0.272794,0.272929,3.36,4.347142857142857
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2200\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,89209.765669,0.27278,0.272959,3.306666666666666,4.53090909090909
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2200\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,89170.027725,0.272754,0.272896,3.32,4.52
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2200\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,64745.86661,0.274636,0.274804,3.32,4.3042253521126765
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2200\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2200,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,89270.105298,0.273231,0.273382,3.3,4.5236363636363635
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2300\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,87141.344541,0.260898,0.261074,3.36,4.593877551020408
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2300\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,88114.333059,0.260699,0.260854,3.3,4.585714285714285
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2300\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,86922.271596,0.261125,0.261261,3.3399999999999994,4.595918367346939
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2300\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,87857.338799,0.261507,0.261678,3.3333333333333335,4.575510204081632
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2300\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,87816.20141,0.261077,0.26123,3.32,4.60204081632653
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2300\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2300,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,87283.582726,0.263378,0.263566,3.353333333333333,4.587755102040816
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2400\run1,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,84965.779024,0.250283,0.250449,3.3399999999999994,4.6755102040816325
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2400\run2,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,86448.944801,0.250046,0.250202,3.3666666666666667,4.677551020408163
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2400\run3,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,85476.944986,0.250017,0.250184,3.3466666666666662,4.6625000000000005
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2400\run4,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,97036.96059,0.25021,0.250357,3.3333333333333335,4.685714285714286
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2400\run5,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,84583.625005,0.249971,0.250157,3.3333333333333335,4.669387755102041
bench_logs\HPEC\FFT-OpenMP-PI-serial-32k\arm_freq2400\run6,Serial,RaspberryPiComputeModule5,FFT,1,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-serial-32k,0,0,0,0,910,0,0,500,performance,0,0,,84613.549431,0.249951,0.250116,3.3666666666666667,4.669387755102041
bench_logs\HPEC\FFT-OpenMP-PI-t4-32k\arm_freq1500\run1,OpenMP,RaspberryPiComputeModule5,FFT,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-t4-32k,0,0,0,0,910,0,0,500,performance,0,0,,73466.447011,0.112113,0.112303,2.94,6.6
bench_logs\HPEC\FFT-OpenMP-PI-t4-32k\arm_freq1500\run2,OpenMP,RaspberryPiComputeModule5,FFT,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-t4-32k,0,0,0,0,910,0,0,500,performance,0,0,,74401.53577,0.112334,0.112535,2.9266666666666667,6.557894736842105
bench_logs\HPEC\FFT-OpenMP-PI-t4-32k\arm_freq1500\run3,OpenMP,RaspberryPiComputeModule5,FFT,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,FFT-OpenMP-PI-t4-32k,0,0,0,0,910,0,0,500,performance,0,0,,73456.10466,0.112821,0.113018,2.9066666666666667,6.594444444444444
